EPOCH                                 BX_(GSM)               BY_(GSM)               BZ_(GSM)
dd-mm-yyyy hh:mm:ss.ms                      nT                     nT                     nT
06-10-2015 02:32:00.000               -1.64100                1.13400               -4.33700
06-10-2015 02:36:00.000               -1.58900                1.12900               -4.35300
06-10-2015 02:40:00.000               -1.57700               0.972000               -4.36000
06-10-2015 02:44:00.000               -1.61200                1.16000               -4.28100
06-10-2015 02:48:00.000               -1.26200               0.904000               -4.51800
06-10-2015 02:52:00.000               -1.09200               0.422000               -4.65400
06-10-2015 02:56:00.000              -0.951000               0.567000               -4.65800
06-10-2015 03:00:00.000              -0.984000               0.632000               -4.58800
06-10-2015 03:04:00.000               -1.09300               0.323000               -4.55100
06-10-2015 03:08:00.000              -0.831000             0.00300000               -4.55800
06-10-2015 03:12:00.000              -0.921000              -0.170000               -4.50800
06-10-2015 03:16:00.000              -0.937000              0.0970000               -4.43800
06-10-2015 03:20:00.000              -0.964000               0.368000               -4.40200
06-10-2015 03:24:00.000              -0.992000             -0.0330000               -4.44400
06-10-2015 03:28:00.000               -1.56800              -0.158000               -3.97400
06-10-2015 03:32:00.000               -2.11500              -0.694000               -3.61700
06-10-2015 03:36:00.000               -1.51800              -0.677000               -4.03000
06-10-2015 03:40:00.000               -1.44000              -0.791000               -3.82200
06-10-2015 03:44:00.000               -1.48800              -0.988000               -3.69300
06-10-2015 03:48:00.000               -1.28300               -1.00400               -3.54100
06-10-2015 03:52:00.000               -3.00600               0.667000               -2.50700
06-10-2015 03:56:00.000               -3.16600              -0.261000               -2.23500
06-10-2015 04:00:00.000               -2.87200              -0.836000               -2.66600
06-10-2015 04:04:00.000               -2.81500              -0.968000               -2.70300
06-10-2015 04:08:00.000               -2.83400               -1.26700               -2.53100
06-10-2015 04:12:00.000               -2.86500               -1.13100               -2.59900
06-10-2015 04:16:00.000               -3.11200              -0.873000               -2.21700
06-10-2015 04:20:00.000               -3.51700              -0.516000               -1.72600
06-10-2015 04:24:00.000               -3.35200              -0.733000               -2.01300
06-10-2015 04:28:00.000               -3.58100              -0.463000               -1.61700
06-10-2015 04:32:00.000               -3.65600              -0.301000               -1.53100
06-10-2015 04:36:00.000               -3.64700              -0.166000               -1.64800
06-10-2015 04:40:00.000               -3.66700              -0.428000               -1.92100
06-10-2015 04:44:00.000               -3.54400              -0.369000               -2.11800
06-10-2015 04:48:00.000               -3.59100              -0.367000               -2.33900
06-10-2015 04:52:00.000               -3.80400              -0.409000               -1.90000
06-10-2015 04:56:00.000               -3.88000              -0.433000               -1.92700
06-10-2015 05:00:00.000               -4.15900            -0.00300000               -1.59300
06-10-2015 05:04:00.000               -4.09800               0.518000               -1.55000
06-10-2015 05:08:00.000               -4.08300               0.838000               -1.42300
06-10-2015 05:12:00.000               -4.11300               0.793000               -1.61400
06-10-2015 05:16:00.000               -4.43300               0.700000               -1.88700
06-10-2015 05:20:00.000               -4.57900               0.625000               -1.44600
06-10-2015 05:24:00.000               -4.48900               0.766000               -1.35800
06-10-2015 05:28:00.000               -4.78400               0.793000              -0.557000
06-10-2015 05:32:00.000               -4.87800               0.543000              -0.643000
06-10-2015 05:36:00.000               -4.71000               0.926000              -0.140000
06-10-2015 05:40:00.000               -4.78600                1.31100               0.437000
06-10-2015 05:44:00.000               -4.77000                1.05200               0.877000
06-10-2015 05:48:00.000               -4.73400               0.721000                1.20400
06-10-2015 05:52:00.000               -4.75700              0.0710000               0.825000
06-10-2015 05:56:00.000               -4.91900              -0.206000               0.780000
06-10-2015 06:00:00.000               -4.79200              -0.180000               0.480000
06-10-2015 06:04:00.000               -4.57300              -0.398000               0.507000
06-10-2015 06:08:00.000               -4.64800               0.325000               0.423000
06-10-2015 06:12:00.000               -4.22300               0.599000                1.26100
06-10-2015 06:16:00.000               -4.41900               0.862000                1.37100
06-10-2015 06:20:00.000               -4.46600               0.701000                1.79700
06-10-2015 06:24:00.000               -4.14600                1.06100                1.65500
06-10-2015 06:28:00.000               -4.19500                1.29700                1.65700
06-10-2015 06:32:00.000               -4.07100                1.64700                1.51800
06-10-2015 06:36:00.000               -4.20800               0.985000                1.79200
06-10-2015 06:40:00.000               -4.12600               0.803000                1.56600
06-10-2015 06:44:00.000               -4.46100                1.44700                1.27800
06-10-2015 06:48:00.000               -4.33200                1.53500               0.832000
06-10-2015 06:52:00.000               -4.03900                1.84400              -0.831000
06-10-2015 06:56:00.000               -3.72900                2.12400               -1.29500
06-10-2015 07:00:00.000               -3.55600                2.49500               -1.46100
06-10-2015 07:04:00.000               -3.53400                2.51700               -1.95200
06-10-2015 07:08:00.000               -2.38900                2.98700               -2.54900
06-10-2015 07:12:00.000               -2.63300                2.62900               -2.59600
06-10-2015 07:16:00.000               -2.84300                2.42000               -2.92200
06-10-2015 07:20:00.000               -3.93700                2.48200               -1.02500
06-10-2015 07:24:00.000               -4.22000                2.43400               0.386000
06-10-2015 07:28:00.000               -4.11000                2.21800               0.480000
06-10-2015 07:32:00.000               -3.97100                2.29300               0.554000
06-10-2015 07:36:00.000               -4.21800                2.32700               0.570000
06-10-2015 07:40:00.000               -4.13200                2.34200               0.754000
06-10-2015 07:44:00.000               -4.04400                2.33100               0.792000
06-10-2015 07:48:00.000               -3.63200                2.41800               0.255000
06-10-2015 07:52:00.000               -3.86600                2.27700               0.380000
06-10-2015 07:56:00.000               -3.96200                2.23500               0.553000
06-10-2015 08:00:00.000               -3.86400                2.23800               0.503000
06-10-2015 08:04:00.000               -3.74500                2.06600               0.416000
